Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
23.98879,0.5075975,1.300523,0.4311019,-0.02987981,-0.694589,-0.1976633,0.6910735
24.01394,0.5010278,1.302095,0.4195035,-0.0360459,-0.7003498,-0.1895862,0.6872175
24.03913,0.4941912,1.303816,0.4092461,-0.0401474,-0.7044696,-0.1843127,0.6842073
24.07081,0.484702,1.306996,0.3936876,-0.04372964,-0.7109147,-0.1809571,0.6781907
24.11089,0.4746101,1.30861,0.3776745,-0.05662431,-0.7170474,-0.1663348,0.6745143
24.15612,0.4578096,1.308997,0.3539556,-0.06242611,-0.725233,-0.155852,0.6677202
24.18414,0.4505535,1.306559,0.3438662,-0.06479698,-0.7290815,-0.1470178,0.6653024
24.21047,0.4408673,1.304525,0.3289398,-0.07145942,-0.734372,-0.1362612,0.6610782
24.23542,0.4349783,1.304622,0.3185522,-0.07938997,-0.737498,-0.1290052,0.6581426
24.26054,0.4292266,1.302528,0.3088547,-0.08273941,-0.740864,-0.1214474,0.6553817
24.28558,0.4236555,1.300339,0.2990505,-0.08310156,-0.7446231,-0.1168574,0.6519011
24.31138,0.4157898,1.299124,0.2851612,-0.08632892,-0.7488556,-0.111868,0.6474938
24.33629,0.4103202,1.297551,0.2771851,-0.08635437,-0.7506143,-0.1090217,0.6459376
24.36197,0.4046731,1.294307,0.2694044,-0.08394227,-0.7525268,-0.1048011,0.6447277
24.38884,0.3969184,1.289974,0.2566267,-0.08285311,-0.7570423,-0.09905748,0.6404763
24.41548,0.39179,1.287872,0.247916,-0.08546104,-0.7595938,-0.09355051,0.6379358
24.44084,0.3862623,1.285221,0.2404053,-0.0846182,-0.7609801,-0.09020595,0.6368767
24.47189,0.3788094,1.282427,0.2300837,-0.08320083,-0.7627562,-0.08714204,0.6353636
24.49724,0.3741038,1.280428,0.2219903,-0.08471055,-0.7645966,-0.0834678,0.6334424
24.52283,0.3689157,1.279307,0.2092035,-0.08951022,-0.7687392,-0.07982732,0.6282161
