Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
16.35527,0.8764057,1.097953,0.05194448,-0.08604624,-0.9817281,-0.002273918,0.169708
16.37757,0.8770117,1.097595,0.05098771,-0.08378907,-0.9824309,-0.001568022,0.1667528
16.39998,0.8778337,1.097843,0.05024891,-0.07855365,-0.9833825,-0.00133163,0.1636653
16.42343,0.8797343,1.09958,0.04973386,-0.07533697,-0.984248,-0.002726844,0.1599149
16.44702,0.8818476,1.102508,0.04910611,-0.07638725,-0.9847538,-0.004258487,0.1562269
16.46992,0.8845664,1.108262,0.04821889,-0.07841096,-0.9851699,-0.0086334,0.152373
16.49244,0.8854197,1.111531,0.04826482,-0.07766081,-0.9852514,-0.01304783,0.1519159
16.5702,0.8936031,1.113213,0.04462002,-0.07506153,-0.9870304,-0.01505231,0.1411032
16.59375,0.8960582,1.112606,0.0433365,-0.07545002,-0.9874864,-0.01461534,0.1377111
16.61792,0.8977206,1.112628,0.04259311,-0.07347944,-0.9878941,-0.01524853,0.1357698
16.64399,0.8986587,1.112747,0.0423943,-0.07150998,-0.9880516,-0.01576126,0.1356172
16.66878,0.8987284,1.112404,0.04135419,-0.0729186,-0.9879329,-0.0153828,0.135775
16.69528,0.8969303,1.112798,0.0409178,-0.07488693,-0.9873487,-0.01579856,0.1388705
16.72206,0.8955229,1.114609,0.04104196,-0.07484703,-0.9869344,-0.01845524,0.1414846
16.74936,0.893025,1.116103,0.04006992,-0.07537879,-0.986366,-0.02131307,0.1447268
16.77573,0.8926804,1.116221,0.03920208,-0.0770841,-0.9862128,-0.02057021,0.1449804
16.80128,0.8933595,1.11577,0.03895704,-0.07894062,-0.9862161,-0.01939536,0.1441182
16.82745,0.89302,1.116827,0.03889485,-0.08015662,-0.9859695,-0.02038903,0.1449941
16.85341,0.8923926,1.118308,0.03918336,-0.08103602,-0.9855077,-0.02204341,0.147383
16.88156,0.8915765,1.119017,0.03929444,-0.08270352,-0.9849364,-0.02228845,0.1502126
16.90623,0.8909876,1.119163,0.03951384,-0.08365237,-0.9845503,-0.02199807,0.1522467
16.9313,0.8902236,1.11987,0.03978638,-0.08357797,-0.9841506,-0.022785,0.1547361
16.95525,0.8900183,1.120338,0.03996275,-0.08301464,-0.9838832,-0.02364008,0.1566002
16.97934,0.8897364,1.120941,0.04014094,-0.08312397,-0.9835984,-0.02429383,0.158223
