Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
5.175072,3.247812,1.159688,-0.5614493,-0.1263931,-0.9785749,-0.09001087,0.1353292
5.196125,3.232354,1.160614,-0.5628628,-0.1264376,-0.9775949,-0.08927964,0.142657
5.216023,3.202695,1.162769,-0.5651301,-0.1279221,-0.9752502,-0.08848827,0.1571393
5.236252,3.171989,1.165263,-0.5660813,-0.1302944,-0.9723379,-0.0892814,0.172079
5.256683,3.139094,1.167481,-0.5662549,-0.1288044,-0.9694746,-0.09065256,0.1879113
5.276661,3.105159,1.16882,-0.5669994,-0.1234086,-0.9669462,-0.09136937,0.2035611
5.297228,3.070348,1.170622,-0.5670583,-0.1159911,-0.9642994,-0.09336847,0.2189867
5.317863,3.053264,1.171724,-0.5671127,-0.1130921,-0.9627333,-0.0947864,0.2266504
5.337999,3.019193,1.17508,-0.5671002,-0.1114021,-0.9589573,-0.09918016,0.241151
5.358415,2.982898,1.180027,-0.5667837,-0.1115982,-0.9547985,-0.1041798,0.2550533
5.378595,2.948179,1.183291,-0.5682151,-0.111157,-0.9509536,-0.1092431,0.2672028
5.399719,2.912428,1.186495,-0.5700641,-0.1087303,-0.9475878,-0.1145883,0.2777129
5.419603,2.881252,1.186134,-0.5748211,-0.1093069,-0.9447024,-0.1165292,0.2863745
5.440134,2.863475,1.185616,-0.5768455,-0.113547,-0.9430986,-0.1146662,0.2907297
5.460479,2.830609,1.18608,-0.5797183,-0.124978,-0.9376352,-0.1122527,0.3043357
5.480701,2.79442,1.18554,-0.5813502,-0.1337344,-0.9317672,-0.1095682,0.3192488
5.501131,2.755709,1.184456,-0.5818231,-0.1354802,-0.9264483,-0.1052844,0.3350432
5.521907,2.714723,1.183725,-0.5798674,-0.1340899,-0.9203808,-0.09744965,0.3541507
5.542149,2.675586,1.184196,-0.5777652,-0.1336666,-0.9148775,-0.08704915,0.3708841
5.562661,2.656697,1.184973,-0.5767151,-0.1354947,-0.9122596,-0.0791606,0.3783613
5.583049,2.620607,1.191142,-0.572486,-0.1503979,-0.9051137,-0.06392639,0.3925088
5.604656,2.586901,1.202523,-0.5654027,-0.1700533,-0.8950181,-0.05906425,0.4080882
5.625737,2.554845,1.221007,-0.5512876,-0.1950164,-0.8788599,-0.06757438,0.430125
5.646629,2.52173,1.234398,-0.5369663,-0.2124755,-0.8634041,-0.07266055,0.4517831
5.667908,2.489457,1.243466,-0.5164779,-0.2167322,-0.8462277,-0.07933218,0.4802418
5.689027,2.454857,1.246824,-0.4904516,-0.1991778,-0.8292889,-0.08734044,0.5147618
5.709692,2.422431,1.248075,-0.465097,-0.178325,-0.8127502,-0.09556378,0.5463561
5.731252,2.392726,1.247744,-0.4410328,-0.1585291,-0.7960905,-0.101474,0.5751621
